0	3.62735e-14	5.44009e-14	4.25089e-07	1.31283e-06
4.18879e+11	3.42051e-14	1.0571e-13	4.0085e-07	2.55104e-06
8.37758e+11	3.42196e-13	2.2047e-13	4.0102e-06	5.32047e-06
1.25664e+12	1.96787e-13	1.98337e-13	2.30615e-06	4.78635e-06
1.67552e+12	1.25586e-13	1.5144e-13	1.47175e-06	3.65461e-06
2.0944e+12	1.33453e-13	1.37034e-13	1.56394e-06	3.30697e-06
2.51327e+12	1.22424e-13	1.41339e-13	1.43469e-06	3.41086e-06
2.93215e+12	1.59209e-13	1.75747e-13	1.86578e-06	4.2412e-06
3.35103e+12	2.80174e-13	2.21026e-13	3.28336e-06	5.3339e-06
3.76991e+12	1.67606e-13	2.04686e-13	1.96418e-06	4.93956e-06
4.18879e+12	2.30301e-13	2.14333e-13	2.6989e-06	5.17237e-06
4.60767e+12	2.27995e-13	2.08034e-13	2.67188e-06	5.02036e-06
5.02655e+12	1.34766e-13	1.88652e-13	1.57933e-06	4.55262e-06
5.44543e+12	2.10662e-13	2.36425e-13	2.46876e-06	5.70551e-06
5.86431e+12	4.55028e-13	2.86429e-13	5.33248e-06	6.91223e-06
6.28319e+12	3.856e-14	1.60728e-13	4.51885e-07	3.87875e-06
6.70206e+12	1.47743e-13	1.45013e-13	1.7314e-06	3.49952e-06
7.12094e+12	1.61955e-13	1.60884e-13	1.89796e-06	3.88253e-06
7.53982e+12	8.39708e-14	2.07876e-13	9.84056e-07	5.01654e-06
7.9587e+12	6.02988e-13	3.43456e-13	7.06643e-06	8.28844e-06
8.37758e+12	7.45669e-14	2.16881e-13	8.73851e-07	5.23387e-06
8.79646e+12	2.20984e-13	1.94232e-13	2.58971e-06	4.68728e-06
9.21534e+12	1.88367e-13	1.6925e-13	2.20748e-06	4.08442e-06
9.63422e+12	3.71293e-14	1.47847e-13	4.35118e-07	3.56791e-06
1.00531e+13	2.79564e-13	2.53817e-13	3.27622e-06	6.12522e-06
1.0472e+13	4.61654e-13	3.19422e-13	5.41013e-06	7.70844e-06
1.08909e+13	1.07173e-13	2.29298e-13	1.25597e-06	5.53351e-06
1.13097e+13	2.7683e-13	2.46646e-13	3.24417e-06	5.95217e-06
1.17286e+13	2.72599e-13	2.5509e-13	3.19459e-06	6.15595e-06
1.21475e+13	1.4249e-13	2.65284e-13	1.66984e-06	6.40196e-06
1.25664e+13	5.91306e-13	3.65493e-13	6.92953e-06	8.82024e-06
1.29852e+13	1.38286e-13	2.33618e-13	1.62058e-06	5.63778e-06
1.34041e+13	1.69031e-13	1.63298e-13	1.98087e-06	3.94077e-06
1.3823e+13	5.27109e-14	1.30865e-13	6.1772e-07	3.1581e-06
1.42419e+13	2.06585e-13	1.97142e-13	2.42097e-06	4.75751e-06
1.46608e+13	3.2838e-13	2.50604e-13	3.84829e-06	6.04769e-06
1.50796e+13	2.13672e-13	1.97873e-13	2.50402e-06	4.77517e-06
1.54985e+13	6.74804e-14	1.16567e-13	7.90804e-07	2.81306e-06
1.59174e+13	6.50201e-14	1.03922e-13	7.61972e-07	2.50788e-06
1.63363e+13	1.71423e-13	1.50925e-13	2.00891e-06	3.64218e-06
1.67552e+13	1.77379e-13	1.85395e-13	2.07871e-06	4.47402e-06
1.7174e+13	2.53846e-13	2.12146e-13	2.97482e-06	5.11961e-06
1.75929e+13	2.01624e-13	1.80553e-13	2.36284e-06	4.35718e-06
1.80118e+13	8.56546e-14	1.2198e-13	1.00379e-06	2.94367e-06
1.84307e+13	5.15984e-14	1.23866e-13	6.04682e-07	2.98919e-06
1.88496e+13	2.77832e-13	2.16262e-13	3.25592e-06	5.21892e-06
1.92684e+13	1.58831e-13	2.80425e-13	1.86134e-06	6.76734e-06
1.96873e+13	6.54717e-13	4.21593e-13	7.67264e-06	1.01741e-05
2.01062e+13	1.96934e-13	3.28442e-13	2.30788e-06	7.92612e-06
2.05251e+13	3.85387e-13	3.22105e-13	4.51636e-06	7.77319e-06
2.0944e+13	2.68747e-13	2.65931e-13	3.14945e-06	6.41757e-06
2.13628e+13	1.62659e-13	2.09384e-13	1.9062e-06	5.05295e-06
2.17817e+13	1.16197e-13	2.53519e-13	1.36171e-06	6.11802e-06
2.22006e+13	4.71719e-13	4.83734e-13	5.52808e-06	1.16737e-05
2.26195e+13	1.07114e-12	6.56969e-13	1.25527e-05	1.58543e-05
2.30383e+13	6.25407e-14	3.85835e-13	7.32916e-07	9.31114e-06
2.34572e+13	5.19995e-13	3.7261e-13	6.09383e-06	8.99198e-06
2.38761e+13	2.05179e-13	2.71476e-13	2.40449e-06	6.55138e-06
2.4295e+13	1.96255e-13	2.31088e-13	2.29992e-06	5.5767e-06
2.47139e+13	3.10373e-13	2.34232e-13	3.63727e-06	5.65259e-06
2.51327e+13	3.34421e-14	1.91476e-13	3.91909e-07	4.62077e-06
2.55516e+13	4.74464e-13	2.77996e-13	5.56025e-06	6.70873e-06
2.59705e+13	1.0031e-13	1.7887e-13	1.17553e-06	4.31656e-06
2.63894e+13	3.51219e-14	1.60987e-13	4.11595e-07	3.88501e-06
2.68083e+13	4.61761e-13	2.73971e-13	5.41139e-06	6.61159e-06
2.72271e+13	8.52625e-14	2.18631e-13	9.99192e-07	5.2761e-06
2.7646e+13	3.25466e-13	2.67653e-13	3.81415e-06	6.45912e-06
2.80649e+13	2.91592e-13	2.67174e-13	3.41718e-06	6.44756e-06
2.84838e+13	2.38194e-13	2.1668e-13	2.7914e-06	5.22902e-06
2.89027e+13	7.74459e-14	1.51677e-13	9.0759e-07	3.66034e-06
2.93215e+13	1.66963e-13	1.79341e-13	1.95665e-06	4.32793e-06
2.97404e+13	2.77724e-13	2.29406e-13	3.25465e-06	5.53614e-06
3.01593e+13	2.54e-13	2.13386e-13	2.97663e-06	5.14953e-06
3.05782e+13	4.19979e-14	1.65529e-13	4.92174e-07	3.99463e-06
3.0997e+13	2.97205e-13	2.48726e-13	3.48295e-06	6.00238e-06
3.14159e+13	3.76252e-13	2.74948e-13	4.4093e-06	6.63515e-06
3.18348e+13	1.2476e-13	1.72651e-13	1.46207e-06	4.16648e-06
3.22537e+13	7.31566e-14	1.15304e-13	8.57323e-07	2.78257e-06
3.26726e+13	9.72969e-14	1.35533e-13	1.14022e-06	3.27073e-06
3.30914e+13	2.42157e-13	2.10868e-13	2.83784e-06	5.08877e-06
3.35103e+13	2.56103e-13	2.56351e-13	3.00128e-06	6.18638e-06
3.39292e+13	3.34928e-13	2.78104e-13	3.92502e-06	6.71132e-06
3.43481e+13	1.87918e-13	2.38089e-13	2.20221e-06	5.74568e-06
3.4767e+13	2.7478e-13	2.3613e-13	3.22015e-06	5.69839e-06
