0	1.38843e-14	2.26034e-14	4.37058e-07	1.23614e-06
4.18879e+11	4.23901e-14	3.476e-14	1.33438e-06	1.90097e-06
8.37758e+11	4.4606e-14	3.76113e-14	1.40413e-06	2.05691e-06
1.25664e+12	3.12635e-14	2.88647e-14	9.8413e-07	1.57856e-06
1.67552e+12	5.47711e-15	1.82267e-14	1.72411e-07	9.96789e-07
2.0944e+12	2.88961e-14	2.1157e-14	9.09606e-07	1.15705e-06
2.51327e+12	1.69206e-14	1.86189e-14	5.32636e-07	1.01824e-06
2.93215e+12	6.39228e-15	2.00327e-14	2.0122e-07	1.09556e-06
3.35103e+12	5.02971e-14	3.49473e-14	1.58328e-06	1.91121e-06
3.76991e+12	3.6697e-14	3.30415e-14	1.15517e-06	1.80699e-06
4.18879e+12	1.38731e-14	2.5146e-14	4.36704e-07	1.37519e-06
4.60767e+12	3.93483e-14	2.73591e-14	1.23863e-06	1.49623e-06
5.02655e+12	5.47083e-15	2.13572e-14	1.72214e-07	1.16799e-06
5.44543e+12	4.56928e-14	2.81322e-14	1.43834e-06	1.53851e-06
5.86431e+12	5.84601e-15	2.06554e-14	1.84024e-07	1.12961e-06
6.28319e+12	2.92384e-14	2.69674e-14	9.20381e-07	1.4748e-06
6.70206e+12	3.83953e-14	3.24263e-14	1.20863e-06	1.77334e-06
7.12094e+12	3.02079e-14	2.97063e-14	9.50898e-07	1.62459e-06
7.53982e+12	2.2723e-14	2.54179e-14	7.15287e-07	1.39006e-06
7.9587e+12	2.12934e-14	2.56818e-14	6.70284e-07	1.4045e-06
8.37758e+12	3.17109e-14	3.23921e-14	9.98211e-07	1.77147e-06
8.79646e+12	4.89058e-14	3.81099e-14	1.53948e-06	2.08417e-06
9.21534e+12	3.0669e-14	2.98314e-14	9.65414e-07	1.63143e-06
9.63422e+12	1.38994e-14	1.86626e-14	4.37531e-07	1.02063e-06
1.00531e+13	1.29578e-14	1.35714e-14	4.07894e-07	7.42199e-07
1.0472e+13	6.06703e-15	1.26057e-14	1.90981e-07	6.89388e-07
1.08909e+13	2.21674e-14	1.96075e-14	6.97798e-07	1.0723e-06
1.13097e+13	3.06642e-14	2.33191e-14	9.65265e-07	1.27529e-06
1.17286e+13	9.83871e-15	1.95574e-14	3.09708e-07	1.06956e-06
1.21475e+13	2.9992e-14	2.45782e-14	9.44104e-07	1.34414e-06
1.25664e+13	2.65301e-14	2.44521e-14	8.35127e-07	1.33725e-06
1.29852e+13	2.26671e-14	1.94822e-14	7.13526e-07	1.06545e-06
1.34041e+13	4.69357e-15	1.16144e-14	1.47747e-07	6.35173e-07
1.3823e+13	1.28385e-14	1.18561e-14	4.04136e-07	6.48391e-07
1.42419e+13	4.5874e-15	1.55381e-14	1.44404e-07	8.49752e-07
1.46608e+13	4.79603e-14	2.80635e-14	1.50972e-06	1.53475e-06
1.50796e+13	5.737e-15	2.27557e-14	1.80592e-07	1.24447e-06
1.54985e+13	3.52346e-14	3.30067e-14	1.10913e-06	1.80509e-06
1.59174e+13	5.6309e-14	4.04366e-14	1.77252e-06	2.21142e-06
1.63363e+13	1.86578e-14	3.05863e-14	5.8732e-07	1.67272e-06
1.67552e+13	2.63024e-14	3.29898e-14	8.27961e-07	1.80416e-06
1.7174e+13	6.15646e-14	4.14909e-14	1.93796e-06	2.26907e-06
1.75929e+13	2.00197e-14	2.85715e-14	6.30191e-07	1.56253e-06
1.80118e+13	2.01123e-14	2.16393e-14	6.33105e-07	1.18342e-06
1.84307e+13	1.57246e-14	1.98893e-14	4.94988e-07	1.08772e-06
1.88496e+13	2.63418e-14	2.36706e-14	8.29199e-07	1.29451e-06
1.92684e+13	2.12811e-14	2.63033e-14	6.69899e-07	1.43849e-06
1.96873e+13	4.65214e-14	3.05035e-14	1.46442e-06	1.66819e-06
2.01062e+13	3.49978e-15	1.96929e-14	1.10168e-07	1.07697e-06
2.05251e+13	3.13745e-14	2.29855e-14	9.87623e-07	1.25704e-06
2.0944e+13	1.89761e-14	1.99237e-14	5.9734e-07	1.0896e-06
2.13628e+13	1.64934e-14	1.60455e-14	5.19187e-07	8.77505e-07
2.17817e+13	8.37748e-15	1.27733e-14	2.63711e-07	6.98552e-07
2.22006e+13	1.95736e-14	1.34946e-14	6.16149e-07	7.37996e-07
2.26195e+13	4.17819e-15	9.1707e-15	1.31523e-07	5.01531e-07
2.30383e+13	6.8194e-15	1.07883e-14	2.14664e-07	5.89997e-07
2.34572e+13	2.19425e-14	1.75759e-14	6.90718e-07	9.61201e-07
2.38761e+13	2.19897e-14	1.94281e-14	6.92203e-07	1.06249e-06
2.4295e+13	1.06753e-14	1.88069e-14	3.36044e-07	1.02852e-06
